"x_fb","w_fb","z_fbU","z_fbL"
0.5,0.126285733275395,0.0687454071325202,-0.0866419628269076
0.51,0.125035733275395,0.0687454071325202,-0.0866419628269076
0.51,0.125035733275395,0.0687454071325202,-0.0866419628269076
0.52,0.123785733275395,0.0687454071325202,-0.0866419628269076
0.52,0.123785733275395,0.0687454071325202,-0.0866419628269076
0.53,0.122535733275395,0.0687454071325202,-0.0866419628269076
0.53,0.122535733275395,0.0687454071325202,-0.0866419628269076
0.54,0.119992059272134,0.0687454071325202,-0.0866419628269076
0.54,0.119992059272134,0.0687454071325202,-0.0866419628269076
0.55,0.117075392605468,0.0657336158469718,-0.0866419628269076
0.55,0.117075392605468,0.0657336158469718,-0.0866419628269076
0.56,0.114189944698654,0.0617336158469718,-0.0866419628269076
0.56,0.114189944698654,0.0617336158469718,-0.0866419628269076
0.57,0.111412166920876,0.0577336158469718,-0.0866419628269076
0.57,0.111412166920876,0.0577336158469718,-0.0866419628269076
0.58,0.108634389143099,0.0537336158469718,-0.0866419628269076
0.58,0.108634389143099,0.0537336158469718,-0.0866419628269076
0.59,0.106978854265195,0.0509343538172189,-0.0866419628269076
0.59,0.106978854265195,0.0509343538172189,-0.0866419628269076
0.6,0.105867743154084,0.0496843538172189,-0.0866419628269076
0.6,0.105867743154084,0.0496843538172189,-0.0866419628269076
0.61,0.104756632042973,0.0484343538172189,-0.0866419628269076
0.61,0.104756632042973,0.0484343538172189,-0.0866419628269076
0.62,0.103645520931862,0.0471843538172189,-0.0866419628269076
0.62,0.103645520931862,0.0471843538172189,-0.0866419628269076
0.63,0.102534409820751,0.0459343538172189,-0.0866419628269076
0.63,0.102534409820751,0.0459343538172189,-0.0866419628269076
0.64,0.101106361444143,0.0446843538172189,-0.0863206465887411
0.64,0.101106361444143,0.0446843538172189,-0.0863206465887411
0.65,0.0994396947774767,0.0434343538172189,-0.0850706465887411
0.65,0.0994396947774767,0.0434343538172189,-0.0850706465887411
0.66,0.0977730281108101,0.041786458823981,-0.0838206465887412
0.66,0.0977730281108101,0.041786458823981,-0.0838206465887412
0.67,0.0961063614441434,0.0397864588239809,-0.0825706465887412
0.67,0.0961063614441434,0.0397864588239809,-0.0825706465887412
0.68,0.0944396947774767,0.0377864588239809,-0.0813206465887412
0.68,0.0944396947774767,0.0377864588239809,-0.0813206465887412
0.69,0.0935524088039125,0.0357864588239809,-0.0800706465887412
0.69,0.0935524088039125,0.0357864588239809,-0.0800706465887412
0.7,0.0935524088039125,0.0337864588239809,-0.0788206465887412
0.7,0.0935524088039125,0.0337864588239809,-0.0788206465887412
0.71,0.0935524088039125,0.0317864588239809,-0.0773074358444889
0.71,0.0935524088039125,0.0317864588239809,-0.0773074358444889
0.72,0.090498411854427,0.0297864588239809,-0.0753074358444889
0.72,0.090498411854427,0.0297864588239809,-0.0753074358444889
0.73,0.0871650785210936,0.0277864588239809,-0.0733074358444889
0.73,0.0871650785210936,0.0277864588239809,-0.0733074358444889
0.74,0.0838317451877603,0.0257864588239809,-0.0713074358444889
0.74,0.0838317451877603,0.0257864588239809,-0.0713074358444889
0.75,0.0804984118544269,0.0225892654996636,-0.0693766994980824
0.75,0.0804984118544269,0.0225892654996636,-0.0693766994980824
0.76,0.0771650785210936,0.0192559321663303,-0.0693766994980824
0.76,0.0771650785210936,0.0192559321663303,-0.0693766994980824
0.77,0.075187312559117,0.0159225988329969,-0.0693766994980824
0.77,0.075187312559117,0.0159225988329969,-0.0693766994980824
0.78,0.0735206458924504,0.0125892654996636,-0.0693766994980824
0.78,0.0735206458924504,0.0125892654996636,-0.0693766994980824
0.79,0.0718539792257837,0.00925593216633023,-0.0693766994980824
0.79,0.0718539792257837,0.00925593216633023,-0.0693766994980824
0.8,0.070187312559117,0.00711979215731424,-0.0693766994980824
0.8,0.070187312559117,0.00711979215731424,-0.0693766994980824
0.81,0.0685206458924504,0.00545312549064759,-0.0674765821021954
0.81,0.0685206458924504,0.00545312549064759,-0.0674765821021954
0.82,0.0670231415497795,0.00378645882398094,-0.0652543598799732
0.82,0.0670231415497795,0.00378645882398094,-0.0652543598799732
0.83,0.065562807209746,0.00211979215731428,-0.0630321376577509
0.83,0.065562807209746,0.00211979215731428,-0.0630321376577509
0.84,0.0608009024478413,0.00045312549064765,-0.0608099154355287
0.84,0.0608009024478413,0.00045312549064765,-0.0608099154355287
0.85,0.0560389976859365,-0.00211143616925701,-0.0585876932133065
0.85,0.0560389976859365,-0.00211143616925701,-0.0585876932133065
0.86,0.0512770929240317,-0.00544476950259035,-0.0563654709910843
0.86,0.0512770929240317,-0.00544476950259035,-0.0563654709910843
0.87,0.0465151881621269,-0.00877810283592368,-0.0541432487688621
0.87,0.0465151881621269,-0.00877810283592368,-0.0541432487688621
0.88,0.0428349214789064,-0.012111436169257,-0.052111436169257
0.88,0.0428349214789064,-0.012111436169257,-0.052111436169257
0.89,0.0425238221835965,-0.0154447695025903,-0.052111436169257
0.89,0.0425238221835965,-0.0154447695025903,-0.052111436169257
0.9,0.0425238221835965,-0.0175809095116063,-0.052111436169257
0.9,0.0425238221835965,-0.0175809095116063,-0.052111436169257
0.91,0.0425238221835965,-0.0175809095116063,-0.052111436169257
0.91,0.0425238221835965,-0.0175809095116063,-0.052111436169257
0.92,0.0425238221835965,-0.0175809095116063,-0.0508461728404317
0.92,0.0425238221835965,-0.0175809095116063,-0.0508461728404317
0.93,0.0425238221835965,-0.0175809095116063,-0.0488461728404317
0.93,0.0425238221835965,-0.0175809095116063,-0.0488461728404317
0.94,0.0385047644367193,-0.0175809095116063,-0.0468461728404317
0.94,0.0385047644367193,-0.0175809095116063,-0.0468461728404317
0.95,0.0335047644367193,-0.018179506173765,-0.0448461728404317
0.95,0.0335047644367193,-0.018179506173765,-0.0448461728404317
0.96,0.0285047644367193,-0.0215128395070983,-0.0428461728404317
0.96,0.0285047644367193,-0.0215128395070983,-0.0428461728404317
0.97,0.0235047644367193,-0.0248461728404317,-0.0408461728404317
0.97,0.0235047644367193,-0.0248461728404317,-0.0408461728404317
0.98,0.0185047644367192,-0.028179506173765,-0.0388461728404317
0.98,0.0185047644367192,-0.028179506173765,-0.0388461728404317
0.99,0.00999999999999995,-0.0315128395070984,-0.0368461728404317
0.99,0.00999999999999995,-0.0315128395070984,-0.0368461728404317
1,0,-0.0348461728404317,-0.0348461728404317
1,0,-0.0348461728404317,-0.0348461728404317
